Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Sale price,Regular price,Categories,Tags,Images,Position
simple,SA00560,Dehn Aloud Sioufi,1,0,visible,Inspired by Dehn El Oud Seufi,"From first application through the dry-down, the scent revolves around oud (agarwood) at every stage delivering a warm, woody, and deeply resinous experience that embodies traditional Arabian perfumery. The entire pyramid relies on oud?s complex character, making Seufi ideal for lovers of pure, rich oud with a fresh-spicy nuance.",taxable,,1,,0,0,.337,,,,1,,76.50,"Oud Perfumes, Unisex",50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Dehn_Aloud_Sioufi.webp,0
simple,SA00553,Hudsa,1,0,visible,Inspired by Hudson Valley,Hudsa is a premium fragrance crafted for everyday elegance and lasting impression.,taxable,,1,,0,0,.337,,,,1,,76.50,Unisex,50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Hudsa.webp,0
simple,SA00552,Hubbi #1,1,0,visible,Inspired by Hob 1,Hubbi 1 is a premium fragrance crafted for everyday elegance and lasting impression.,taxable,,1,,0,0,.337,,,,1,,76.50,Unisex,50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Hubbi-1.webp,0
simple,SA00551,Happiness,1,0,visible,Inspired by Happy Hour,Happiness is a premium fragrance crafted for everyday elegance and lasting impression.,taxable,,1,,0,0,.337,,,,1,,76.50,Unisex,50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Happiness.webp,0
simple,SA00550,Aoud Maracujsa,1,0,visible,Inspired by Oud Maracuja,Aoud Maracujsa is a premium fragrance crafted for everyday elegance and lasting impression.,taxable,,1,,0,0,.337,,,,1,,76.50,"Oud Perfumes, Unisex",50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Aoud-Maracujsa.webp,0
simple,SA00549,Aventisa Absolu,1,0,visible,Inspired by Aventus Absolu,Aventisa Absolu is a premium fragrance crafted for everyday elegance and lasting impression.,taxable,,1,,0,0,.337,,,,1,,76.50,Men's Perfumes,50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Aventisa-Absolu.webp,0
simple,SA00548,Khanjarsa,1,0,visible,Inspired by Khanjar,Khanjarsa is a premium fragrance crafted for everyday elegance and lasting impression.,taxable,,1,,0,0,.337,,,,1,,76.50,Unisex,50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Khanjarsa.webp,0
simple,SA00547,Alex 2,1,0,visible,Inspired by Alexandria II,Alex 2 is a premium fragrance crafted for everyday elegance and lasting impression.,taxable,,1,,0,0,.337,,,,1,,76.50,Unisex,50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Alex-2.webp,0
simple,SA00546,Arab Rose,1,0,visible,Inspired from Privé Rose d&#8217;Arabie,Arab Rose is a premium fragrance crafted for everyday elegance and lasting impression.,taxable,,1,,0,0,.337,,,,1,,76.50,"Unisex, Winter Perfume",50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Arab-Rose.webp,0
simple,SA00545,King of Avintas,1,0,visible,Inspired by King Of Aventus,King of Avintas is a premium fragrance crafted for everyday elegance and lasting impression.,taxable,,1,,0,0,.337,,,,1,,76.50,Unisex,50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/King-of-Avintas.webp,0
simple,SA00544,Voice of Saccarat,1,0,visible,Inspired by SASAN CREATION,Voice of Saccarat is a premium fragrance crafted for everyday elegance and lasting impression.,taxable,,1,,0,0,.337,,,,1,,76.50,Unisex,50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Voice-of-Saccarat.webp,0
simple,SA00543,Lmensitsa,1,0,visible,Inspired by L&#8217;immensite,Lmensitsa is a premium fragrance crafted for everyday elegance and lasting impression.,taxable,,1,,0,0,.337,,,,1,,76.50,Unisex,50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Lmensitsa.webp,0
simple,SA00542,Leather 24,1,0,visible,Inspired by SASAN CREATION,"Leather 24 is a premium fragrance crafted for everyday elegance and lasting impression. This luxurious leather fragrance blends rich leather, warm spices, and woody notes for a long-lasting scent. Perfect for daily wear or special occasions.",taxable,,1,,0,0,.337,,,,1,,76.50,"Unisex, Winter Perfume",50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Leather-24.webp,0
simple,SA00541,Aoud Woodsa,1,0,visible,Inspired by Oud Wood,Aoud Woodsa is a premium fragrance crafted for everyday elegance and lasting impression.,taxable,,1,,0,0,.337,,,,1,,76.50,"Oud Perfumes, Unisex",50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Aoud-Woodsa.webp,0
simple,SA00540,Novo Mosa,1,0,visible,Inspired by Nouveau Monde,Novo Mosa is a premium fragrance crafted for everyday elegance and lasting impression.,taxable,,1,,0,0,.337,,,,1,,76.50,Unisex,50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Novo-Mosa.webp,0
simple,SA00539,Omber Nomasa,1,0,visible,Inspired by Ombre Nomade,Omber Nomasa is a premium fragrance crafted for everyday elegance and lasting impression.,taxable,,1,,0,0,.337,,,,1,,76.50,Unisex,50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Omber-Nomasa.webp,0
simple,SA00538,Emirati Misksa,1,0,visible,Inspired by Emarati Musk,"Emirati Misksa is a premium fragrance crafted for everyday elegance and lasting impression.This fragrance opens with a refreshing burst of vibrant top notes that instantly awaken the senses with brightness and energy. As the scent evolves, a rich and elegant heart unfolds, revealing a harmonious blend of refined aromatic accords that add depth and character.",taxable,,1,,0,0,.337,,,,1,,76.50,Unisex,50ml,"https://sasanperfumes.com/wp-content/uploads/2026/03/Emirati-Misksa.webp, https://sasanperfumes.com/wp-content/uploads/2026/03/Untitled-design-4.png",0
simple,SA00537,Matier Nosa,1,0,visible,Inspired by Matière Noire,"Each scent is crafted to evoke a distinct mood and story, with names that emphasize emotion and experience rather than focusing solely on individual ingredients.",taxable,,1,,0,0,.337,,,,1,,76.50,"Perfumes, Unisex",50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Matier-Nosa.webp,0
simple,SA00536,Oragsa,1,0,visible,Inspired by Orange,"Oragsa is a premium fragrance crafted for everyday elegance and lasting impression. This scent opens with juicy fruitiness that instantly uplifts the senses, leading into a charming floral heart layered with soft warmth. Its smooth, comforting base gives it a lasting, feminine trail perfect for everyday wear or sunny occasions. Boss Orange captures a fresh, spirited elegance that feels effortless and fun.",taxable,,1,,0,0,.337,,,,1,,76.50,Unisex,50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Oragsa.webp,0
simple,SA00535,Vert Malashisa,1,0,visible,Inspired by  Prive Vert Malachite,"Vert Malashisa is a premium fragrance crafted for everyday elegance and lasting impression.It opens with a bright and slightly sharp blend of bitter orange and petitgrain, offering a fresh citrusy introduction. The heart reveals an elegant floral harmony of jasmine sambac and ylang-ylang, enhanced by a subtle touch of pink pepper. As it settles, the base unfolds into a soft and comforting blend of lily, creamy vanilla, and warm benzoin, leaving a smooth and lasting impression.",taxable,,1,,0,0,.337,,,,1,,76.50,Unisex,50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Vert-Malashisa.webp,0
simple,SA00534,Accentosa,1,0,visible,Inspired by Accento,"The fragrance opens with a vibrant blend of juicy pineapple and fresh hyacinth, creating a bright and sophisticated first impression. At its heart, an elegant fusion of jasmine, iris, and a subtle touch of pink pepper adds refinement and gentle spice.",taxable,,1,,0,0,.337,,,,1,,76.50,"Perfumes, Unisex",50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Accentosa.webp,0
simple,SA00533-25,Elsiumsa,1,0,visible,Inspired by : Elysium,"A vibrant and sophisticated scent that opens with fresh citrus and crisp green accents, leading into a refined floral heart with jasmine, rose, and violet. Anchored by rich vetiver, patchouli, cedarwood, and musk, it delivers a bold yet elegant finish perfect for confident everyday wear or special occasions.",taxable,,1,,0,0,.337,,,,1,,76.50,"Summer Perfume, Unisex",50ml,https://sasanperfumes.com/wp-content/uploads/2026/02/Elsiumsa.webp,0
simple,SA00533-25,Aziransa,1,0,visible,Inspired by  Azaran,"Beautiful harmony of freshness, softness, and warmth, crafted for those who appreciate a scent that feels both comforting and refined. It opens with a bright citrus accord blended with subtle sweet nuances, creating an inviting and uplifting first impression. The freshness at the top feels clean and vibrant, instantly energizing the senses while maintaining a smooth elegance.",taxable,,1,,0,0,.337,,,,1,,76.50,"Unisex, Winter Perfume",50ml,https://sasanperfumes.com/wp-content/uploads/2026/02/Aziransa.webp,0
simple,SA00533-24,King Of Vanilla,1,0,visible,Inspired by Vanilla Powder,A perfectly balanced composition designed for everyone who appreciates elegance and warmth.,taxable,,1,,0,0,.337,,,,1,,76.50,"Perfumes, Unisex",50ml,"https://sasanperfumes.com/wp-content/uploads/2026/02/King-Of-Vanilla.webp, https://sasanperfumes.com/wp-content/uploads/2026/03/King-scaled.webp",0
simple,SA00533-23,Kobrasa,1,0,visible,Inspired by Kobraa,"A refined composition that balances green aromatic freshness with smoky resin and deep, luxurious oud.",taxable,,1,,0,0,.337,,,,1,,76.50,"Perfumes, Unisex",50ml,https://sasanperfumes.com/wp-content/uploads/2026/02/Kobrasa.webp,0
simple,SA00533-22,Meedansa,1,0,visible,Inspired by Meydan,"With a rich blend of warm spices, floral elegance, woody depth, and creamy sweetness a bold scent that evolves beautifully on the skin.",taxable,,1,,0,0,.337,,,,1,,76.50,"Perfumes, Unisex",50ml,https://sasanperfumes.com/wp-content/uploads/2026/02/Meedansa.webp,0
simple,SA00533-21,Aventisa,1,0,visible,Inspired by Aventus,"A bold fusion of juicy bergamot, blackcurrant and apple leads into a rich pineapple heart, all grounded by a smoky, woody base that lingers with power.",taxable,,1,,0,0,.337,,,,1,,76.50,Men's Perfumes,50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Aventisa.jpg,0
simple,SA00533-20,Guid Us,1,0,visible,Inspired by Guidance,"The fragrance opens with an intriguing blend of juicy pear, creamy hazelnut, and resinous olibanum. At its heart, a rich bouquet of osmanthus, rose, saffron, and jasmine sambac unfolds, adding depth and refined elegance. The base settles into a warm and sensual fusion of sandalwood, smooth vanilla, akigalawood, ambergris, and labdanum, leaving a lasting and sophisticated trail.",taxable,,1,,0,0,.337,,,,1,,76.50,"Perfumes, Unisex","80ml, Unisex",https://sasanperfumes.com/wp-content/uploads/2026/02/Guid-Us.webp,0
simple,SA00533-19,Tent By Lorensa,1,0,visible,Inspired by Teint De Neige,"It opens with a soft and elegant blend of powdery accords, rose, ylang-ylang, and jasmine. The heart continues the floral richness with rose and jasmine intertwined with tonka bean and delicate floral nuances. In the base, heliotrope and musk add warmth and depth, while rose and jasmine leave a smooth, lingering trail.",taxable,,1,,0,0,.407,,,,1,,76.50,"Perfumes, Women's perfumes",80ml,https://sasanperfumes.com/wp-content/uploads/2026/02/Tent-By-Lorensa.webp,0
simple,SA00533-18,The Onesa,1,0,visible,Inspired by The One,"Scent is a true “fragrance with character” distinctive , captivating, and undeniably alluring. Its oriental floral-fruity composition radiates warmth and sensuality, enriched by a soft, powdery touch of vanilla. Even its color beautifully reflects the depth and mood of the scent. The fragrance opens with a delicate burst of freshness, where juicy mandarin and bright bergamot blend seamlessly with sweet litchi and velvety peach, creating an inviting and luminous introduction.",taxable,,1,,0,0,.407,,,,1,,76.50,"Men's Perfumes, Perfumes, Summer Perfume",80ml,https://sasanperfumes.com/wp-content/uploads/2026/02/The-Onesa.webp,0
simple,SA00533-17,Pure Poisonsa,1,0,visible,Inspired by Pure Poison,"The scent opens with luminous notes of bergamot and jasmine, offering a fresh and inviting introduction. As it develops, a heart of sensual white florals unfolds rich, intoxicating, and irresistibly elegant. In the base, smooth sandalwood and warm amber provide depth and lasting warmth, leaving a memorable and enchanting trail.",taxable,,1,,0,0,.407,,,,1,,76.50,"Perfumes, Women's perfumes",80ml,https://sasanperfumes.com/wp-content/uploads/2026/02/Pure-Poisonsa.webp,0
simple,SA00533-15,Falkyrsa,1,0,visible,Inspired by Falkar,"The heart unfolds with a refined mix of lavender, sage, juniper berries, and geranium, adding aromatic complexity and a subtle herbal character. The dry-down reveals a rich foundation of tonka bean, cedar, amberwood, and vetiver, imparting warmth, depth, and a smooth woody finish that lasts.",taxable,,1,,0,0,.337,,,,1,,76.50,"Perfumes, Unisex","50ml, Unisex",https://sasanperfumes.com/wp-content/uploads/2026/02/Falkyrsa.webp,0
simple,SA00533-14,Omber Leather 2019,1,0,visible,Inspired by Ombre Leather 2019,"The fragrance opens with a warm and aromatic touch of cardamom. At its heart, a rich blend of leather and jasmine sambac creates a balance between depth and floral elegance. The scent settles into a lasting base of amber, moss, and patchouli, adding warmth, earthiness, and refined sophistication.",taxable,,1,,0,0,.337,,,,1,,76.50,"Unisex, Winter Perfume",50ml,https://sasanperfumes.com/wp-content/uploads/2026/02/Omber-Leather.webp,0
simple,SA00533-13,Majeed 2024,1,0,visible,Inspired by  Majeed 2024,"Crafted to inspire, designed to ignite. Italian bergamot, pink pepper and apple create a fresh, vibrant opening, followed by a soft heart of lily of the valley and white amber. The scent settles into a rich base of berries, leather, vetiver and woody notes, leaving a warm and elegant trail.",taxable,,1,,0,0,.337,,,,1,,76.50,Unisex,50ml,https://sasanperfumes.com/wp-content/uploads/2026/02/Majeed-2.webp,0
simple,SA00533-12,Vanilla Leather,1,0,visible,Inspired by Vanille Leather,"The heart reveals a luminous bouquet of tuberose, orange blossom, and jasmine, adding creamy floral richness and elegance. As it settles, the composition unfolds into a warm and sensual base of vanilla, leather, orris, benzoin, oak, and patchouli, creating depth, smoothness, and lasting sophistication.",taxable,,1,,0,0,.337,,,,1,,76.50,Unisex,50ml,https://sasanperfumes.com/wp-content/uploads/2026/02/Vanilla-Leather.webp,0
simple,SA00533-11,Majeed,1,0,visible,Inspired by : MAJEED,"Crafted to inspire, designed to ignite.",taxable,,1,,0,0,.337,,,,1,,76.50,Perfumes,"50ml, Unisex",https://sasanperfumes.com/wp-content/uploads/2026/02/Majeed.webp,0
simple,SA00533-11,Misk Al Shioukhsa,1,0,visible,Inspired by Musk al shiokh,"A curated blend of enchanting notes, opening with the timeless richness of rose and patchouli. Deep, refined, and universally adored, these accords create a harmonious contrast against the intensity of dark woody musk. Layer this luxurious fragrance over your favorite oud or perfume oil to craft a bold, personalized signature scent that is truly your own.",taxable,,1,,0,0,.337,,,,1,,76.50,"Unisex, Winter Perfume",50ml,https://sasanperfumes.com/wp-content/uploads/2026/02/Misk-Al-Shioukhsa.webp,0
simple,SA00533-10,Aoud Rose Woodsa,1,0,visible,Inspired by Oud Rosewood,"The fragrance then settles into a deep and sensual finish built around precious agarwood (oud) and palisander rosewood, which give the dry-down a richly textured, woody signature that is both elegant and memorable.",taxable,,1,,0,0,.337,,,,1,,76.50,Unisex,50ml,https://sasanperfumes.com/wp-content/uploads/2026/02/Aoud-Rose-Woodsa.webp,0
simple,SA00533-9,Ebene Fame,1,0,visible,Inspired by Ebene Fume,"Fragrance that radiates a transcendent aura of serenity and spiritual depth. Centered around warm woody accords, aromatic herbs, rich resins, and luxurious florals, the composition creates a harmonious and meditative experience. Sacred Palo Santo wood releases its purifying mystical essence, blending earthy and woody nuances with Delicate floral touches, complemented by hints of pine needles and smoky incense.",taxable,,1,,0,0,.337,,,,1,,76.50,Unisex,50ml,https://sasanperfumes.com/wp-content/uploads/2026/02/Ebene-Fame.webp,0
simple,SA00533-8,Gozoosa,1,0,visible,Inspired by Gozo,"The heart, warm cedarwood meets fresh violet leaves and aromatic geranium, creating a balanced and nuanced floral-woody signature. The journey culminates in a smooth and sensual base of patchouli, white musk, and ambroxan, leaving a long-lasting and unforgettable trail.",taxable,,1,,0,0,.337,,,,1,,76.50,Unisex,50ml,https://sasanperfumes.com/wp-content/uploads/2026/02/Gozoosa.webp,0
simple,SA00533-7,Fabulusa,1,0,visible,Inspired by Fabulous,"The heart evolves into a luxurious blend of leather, bitter almond, vanilla, and orris rich and complex, yet feminine. Finally, the base settles into a warm and velvety trail of leather, tonka bean, cashmeran, white woods, and amber, making the scent long-lasting and unforgettable",taxable,,1,,0,0,.337,,,,1,,76.50,"Perfumes, Winter Perfume","50ml, Unisex",https://sasanperfumes.com/wp-content/uploads/2026/02/Fabulusa.webp,0
simple,SA00533-5,Habisa,1,0,visible,Inspired by Hibiscus Mahajad,"It opens with a fresh blend of green accords and bergamot lifted by cooling mint, leading into a heart of spicy black pepper, cinnamon, creamy coconut, ginger, and fig. The journey concludes with a rich base of sandalwood, tonka bean, vetiver, amber, and musk, offering depth, elegance, and lasting warmth.",taxable,,1,,0,0,.337,,,,1,,76.50,Unisex,50ml,https://sasanperfumes.com/wp-content/uploads/2026/02/Habisa.webp,0
simple,SA00810,Garcon Manqsa,1,0,visible,Inspired by Garçon Manqué,"This scent begins with intense incense that immediately draws you in. At its heart, osmanthus and smooth leather accords create a rich interplay of fruity softness and elegant depth. The dry-down reveals styrax and birch essences, adding a smoky, resinous warmth that lingers beautifully on the skin.",taxable,,1,,0,0,.337,,,,1,,76.50,Unisex,50ml,https://sasanperfumes.com/wp-content/uploads/2026/02/Garcon-Manqsa.webp,0
simple,SA00725-1,Tajsa,1,0,visible,Inspired by :  Taj sunset,"At its heart, luxurious musk and warm amber form the iconic signature that this fragrance is known for, creating an intimate yet captivating aura. The dry-down settles into a sophisticated woody base of patchouli and sandalwood, offering depth, longevity, and a refined finish.",taxable,,1,,0,0,.337,,,,1,,76.50,"Perfumes, Women's perfumes",80ml,https://sasanperfumes.com/wp-content/uploads/2026/02/Tajsa.webp,0
simple,SA00726,Terre De Sa,1,0,visible,Inspired by : TERRE DE RMZ,"The fragrance was crafted by perfumer Stephanie Bakouche. It opens with a vibrant blend of lavender, wormwood, and yuzu, creating a fresh yet slightly aromatic introduction. The heart unfolds with an intriguing mix of immortelle, oregano, iris, and fig, adding herbal warmth and subtle sweetness. The composition settles into a rich and earthy base of hay, vetiver, and labdanum, delivering depth, warmth, and long-lasting character.",taxable,,1,,0,0,.407,,,,1,,76.50,"Men's Perfumes, Perfumes",80ml,https://sasanperfumes.com/wp-content/uploads/2026/02/Terre-De-Sa.webp,0
simple,SA00725,Narsikosa,1,0,visible,Inspired by  Narciso,"At its heart, luxurious musk and warm amber form the iconic signature that this fragrance is known for, creating an intimate yet captivating aura. The dry-down settles into a sophisticated woody base of patchouli and sandalwood, offering depth, longevity, and a refined finish.",taxable,,1,,0,0,.337,,,,1,,76.50,"Perfumes, Women's perfumes",80ml,https://sasanperfumes.com/wp-content/uploads/2026/02/Narsikosa.webp,0
simple,SA00722,Nancy,1,0,visible,Inspired by : SASAN CREATION,"The juicy fruity opening invites the senses into a playful beginning, while the tender floral heart offers a feminine bouquet that is both timeless and enchanting. As the scent settles, a base of musk and gentle woody notes adds depth and longevity, leaving a refined and memorable trail.",taxable,,1,,0,0,.407,,,,1,,76.50,"Perfumes, Women's perfumes",80ml,https://sasanperfumes.com/wp-content/uploads/2026/02/Nancy.webp,0
simple,SA00715-2,Vershisa Blue,1,0,visible,Inspired by : Vershisa Blue,Powerful and energetic. Bright citrus meets deep woods for a bold masculine character.,taxable,,1,,0,0,.407,,,,1,,76.50,"Men's Perfumes, Perfumes",80ml,https://sasanperfumes.com/wp-content/uploads/2026/02/Vershisa-Blue.webp,0
simple,SA00720,Florasa Georges Jasmin,1,0,visible,Inspired by  Flora Gorgeous Jasmine,"The heart unfolds into an opulent floral bouquet where noble jasmine, jasmine sambac, magnolia, and damask rose intertwine to evoke elegance and brightness. The dry-down is warm and comforting, with Australian sandalwood, benzoin, and patchouli providing a sensual, long-lasting finish.",taxable,,1,,0,0,.407,,,,1,,76.50,"Perfumes, Women's perfumes",80ml,https://sasanperfumes.com/wp-content/uploads/2026/02/Florasa-Georges-Jasmin.webp,0
simple,SA00716,020,1,0,visible,Inspired by : 020,Fresh and confident with a clean woody backbone. A versatile everyday signature scent.,taxable,,1,,0,0,.407,,,,1,,76.50,Men's Perfumes,80ml,https://sasanperfumes.com/wp-content/uploads/2026/02/020.webp,0
simple,SA00715,Poisonsa Red,1,0,visible,Inspired by Hypnotic Poison,"Intense, seductive, and sweet. A bold gourmand floral that leaves an unforgettable trail.",taxable,,1,,0,0,.337,,,,1,,76.50,Women's perfumes,80ml,https://sasanperfumes.com/wp-content/uploads/2026/02/Poisonsa-Red.webp,0
simple,SA00714,Cinema,1,0,visible,Inspired by Cinéma,Playful and charming with a sweet fruity sparkle balanced by soft florals and creamy vanilla.,taxable,,1,,0,0,.337,,,,1,,76.50,"Perfumes, Women's perfumes",,https://sasanperfumes.com/wp-content/uploads/2026/02/Sinamasa.webp,0
simple,SA00713,Shinalsa Cacu Madam,1,0,visible,Inspired by Coco Mademoiselle,Elegant and charismatic. A soft floral bouquet enriched with warm amber and vanilla for a luxurious feminine signature.,taxable,,1,,0,0,.407,,,,1,,76.50,Women's perfumes,80ml,https://sasanperfumes.com/wp-content/uploads/2026/02/Shinalsa-Cacu-Madam.webp,0
simple,SA00712,Shinal Gabriellie,1,0,visible,Inspired by  Gabrielle,"A timeless white floral fragrance with a creamy woody finish. Refined, graceful, and perfect for everyday sophistication.",taxable,,1,,0,0,.337,,,,1,,76.50,"Perfumes, Women's perfumes",80ml,https://sasanperfumes.com/wp-content/uploads/2026/02/Shinal-Gabriellie.webp,0
simple,SA00711,Shinalsa Cacu,1,0,visible,Inspired by Coco,"Bright, elegant, and effortlessly feminine. A sparkling citrus opening blends into delicate florals, resting on a soft musky-vanilla base.",taxable,,1,,0,0,.337,,,,1,,76.50,Women's perfumes,80ml,https://sasanperfumes.com/wp-content/uploads/2026/02/Shinalsa-Cacu.webp,0
simple,SA00710,Secandalsa,1,0,visible,Inspired by Scandal,"It opens with uplifting citrus freshness before revealing a heart rich in honey and creamy gardenia, softened by succulent peach nectar. The dry-down settles into a warm, sensual blend of vanilla, caramel, patchouli, and tonka bean, creating a sultry and unforgettable trail.",taxable,,1,,0,0,.337,,,,1,,76.50,"Perfumes, Women's perfumes",80ml,https://sasanperfumes.com/wp-content/uploads/2026/02/Secandalsa.webp,0
simple,SA00707-3,Daeorsa Parfum,1,0,visible,Inspired by Homme Parfum,"The heart unfolds with a balanced fusion of lavender, cardamom, and sage, giving the scent a smooth, aromatic character. Finally, the base wraps the composition in rich cedarwood, warm ambergris, vetiver, and sensual musk, creating a long-lasting and elegant dry-down.",taxable,,1,,0,0,.407,,,,1,,76.50,"Men's Perfumes, Perfumes",80ml,https://sasanperfumes.com/wp-content/uploads/2026/02/Daeorsa-Parfum-Homme.webp,0
simple,SA00707-2,Good Girlsa,1,0,visible,Inspired by : Good Girlsa,"It opens with rich almond and coffee notes that instantly draw attention, leading into a lush floral heart of tuberose and jasmine that feels both luxurious and empowering. The dry-down unveils a creamy, gourmand foundation featuring tonka bean, cocoa, vanilla, and sandalwood, leaving a sensual and memorable trail.",taxable,,1,,0,0,.407,,,,1,,76.50,Women's perfumes,80ml,"https://sasanperfumes.com/wp-content/uploads/2026/02/Good-Girlsa.webp, https://sasanperfumes.com/wp-content/uploads/2026/04/good-girlsa-perfume-diamonds-light-shadow.webp",0
simple,SA00707-1,Giv Black,1,0,visible,Inspired by Ange Ou Demon,"The dry-down is rich and seductive, featuring black vanilla, tonka bean, benzoin, and patchouli for a creamy, resinous finish.",taxable,,1,,0,0,.407,,,,1,,76.50,"Perfumes, Women's perfumes",80ml,"https://sasanperfumes.com/wp-content/uploads/2026/02/Giv-Black.webp, https://sasanperfumes.com/wp-content/uploads/2026/04/giv-black-perfume-rocks-reflection-scene.webp",0
simple,SA00707,Lost Citysa,1,0,visible,Inspired by Lost City,"The base notes of guaiac wood, patchouli, and vanilla provide a luxurious and memorable finish that lingers on the skin, making Lost City both distinctive and alluring. Ideal for those who appreciate modern woody gourmands with a refined character.",taxable,,1,,0,0,.337,,,,1,,76.50,Men's Perfumes,80ml,https://sasanperfumes.com/wp-content/uploads/2026/02/Lost-Citysa.webp,0
simple,SA00701,Vershisa Eros,1,0,visible,Inspired by : Vershisa Eros,"It opens with a fresh burst of cool mint and zesty citrus, followed by a warm, aromatic heart that marries geranium with creamy tonka. The trail deepens into a rich blend of cedarwood, vetiver, and seductive vanilla, offering a powerful and magnetic scent that radiates confidence.",taxable,,1,,0,0,.407,,,,1,,76.50,"Perfumes, Women's perfumes",80ml,"https://sasanperfumes.com/wp-content/uploads/2026/02/Vershisa-Eros.webp, https://sasanperfumes.com/wp-content/uploads/2026/04/vershisa-eros-perfume-autumn-window-leaves.webp",0
simple,SA00700,Gishisa Guilty Elixir,1,0,visible,Inspired by Guilty Elixir,"Bold and modern interpretation of masculine elegance. It opens with spicy yet refined citrus florals that evolve into a lush floral heart, before settling into a warm, sensual base of amber, patchouli, and vanilla. This composition offers remarkable longevity and projection, perfect for confident evening wear or special occasions.",taxable,,1,,0,0,.337,,,,1,,76.50,Men's Perfumes,80ml,https://sasanperfumes.com/wp-content/uploads/2026/02/Gishisa-Guilty-Elixir-Homme.webp,0
simple,SA00533-3,Stronger You,1,0,visible,Inspired by Stronger With You,"Rich oriental-woody fragrance infused with refined fougère accents, capturing the thrill and emotion of new love. It opens with a vibrant blend of spices and soft violet, creating an immediate spark of intrigue. The heart unfolds into a warm, sensual fusion of lavender, sweet toffee caramel, and cinnamon, balancing freshness with indulgent sweetness.",taxable,,1,,0,0,.407,,,,1,,76.50,"Men's Perfumes, Perfumes, Winter Perfume",80ml,https://sasanperfumes.com/wp-content/uploads/2026/02/Stronger-You-scaled.webp,0
simple,SA00533-2,Tahsan,1,0,visible,Inspired by Tahnoun,"A beautifully fresh and clean fragrance with a calming yet uplifting character. Soft jasmine notes bloom with natural elegance, evoking the warmth of humid summer evenings and the serenity of lush gardens glowing under golden sunlight. The scent lingers delicately in the air light, radiant, and effortlessly soothing.",taxable,,1,,0,0,.337,,,,1,,76.50,Unisex,50ml,https://sasanperfumes.com/wp-content/uploads/2026/02/TAHSAN-scaled.webp,0
simple,SA00155,Morning Misksa,1,0,visible,Inspired by Morning Muscs,"Captures the purity of a quiet dawn — where light, air, and nature blend into perfect harmony. It opens with a crisp burst of luminous lime, instantly refreshing and uplifting, like the first breath of morning air.",taxable,,1,,0,0,.337,,,,1,,76.50,Women's perfumes,80ml,https://sasanperfumes.com/wp-content/uploads/2026/02/Morning-Misksa-scaled.webp,0
simple,SA00144-1,Hasiv X,1,0,visible,Inspired by Hacivat X,"A modern reinterpretation of the iconic HASIV, celebrating brightness, depth, and vibrant elegance. Juicy pineapple bursts forth with a fresh-tart sweetness, joined by the vibrant sparkle of bergamot and the lively warmth of pink pepper — a bold and energizing opening that sets the tone for a bright, citrus-forward journey.",taxable,,1,,0,0,.337,,,,1,,76.50,Unisex,50ml,https://sasanperfumes.com/wp-content/uploads/2026/02/HASIV-scaled.webp,0
simple,SA00152,Al Syabsa,1,0,visible,Inspired by : Al Syabsa,"Elegant white floral fragrance that embodies femininity and sophistication. Created by renowned perfumer Francis Kurkdjian, it opens with the radiant scent of orange blossom, leading into a heart of jasmine and gardenia. The base notes of rose honey, patchouli, and cedarwood provide a warm and sensual finish. This fragrance is perfect for those seeking a luxurious and timeless scent.",taxable,,1,,0,0,,,,,1,,76.50,"Perfumes, Women's perfumes",80ml,https://sasanperfumes.com/wp-content/uploads/2025/10/Al-Syabsa.webp,0
simple,SA00151,Lavestsa Bale,1,0,visible,Inspired by La Vie Est Belle,"Radiant and sophisticated floral-gourmand fragrance that celebrates the beauty of life. With its blend of iris, praline, and patchouli, it offers a sweet and elegant scent profile. Ideal for those who appreciate a warm and inviting fragrance, La Vie Est Belle is perfect for both day and evening wear.",taxable,,1,,0,0,.407,,,,1,,76.50,"Perfumes, Women's perfumes",80ml,https://sasanperfumes.com/wp-content/uploads/2025/10/Lavestsa-Bale.webp,0
